tweetDate,content,twitterProfile,tweetUrl,timestamp,query
Fri Oct 30 13:53:38 +0000 2020,"Over 10,000 jobs were created during COVID-19 pandemic as a result of the local production of Personal Protective Equipment (PPE).
#4MoreForNana
#4MoreForMoreJobs
#POSITIONS https://t.co/lC3LUNnTUF",https://twitter.com/JayKobbi,https://twitter.com/JayKobbi/status/1322174829919948802,2020-11-04T16:03:23.469Z,#4morefornana
Thu Oct 29 13:17:06 +0000 2020,"84,183 people have been employed under the Forest Plantation Programme of the NPP Government. #4MoreForMoreJobs #4MoreForNana https://t.co/aMPh04uGUU",https://twitter.com/NPP_GH,https://twitter.com/NPP_GH/status/1321803246051184641,2020-11-04T16:03:23.469Z,#4morefornana
Mon Oct 26 16:01:00 +0000 2020,"The President of the Republic, Nana Addo Dankwa Akufo-Addo, has cut the sod for the commencement of the construction of a sewer network and wastewater treatment plant, and a solid waste treatment facility, at Tema.
#4MoreForNana 
#1TouchForNana",https://twitter.com/guyguy_kojo,https://twitter.com/guyguy_kojo/status/1320757329156034563,2020-11-04T16:03:23.469Z,#4morefornana
Sun Nov 01 18:09:04 +0000 2020,"2500 pieces of Mathematical 
Instruments in support of All 
Basic Education Finalist in the 
Constituency
2500 Pupils in the Constituency All basic schools 
GOVERNMENT &amp; 
PRIVATE SCHOOLS

36 days more to go!
#4MoreForNana
#moreyears4KojoKum https://t.co/hfUD6zpLYu",https://twitter.com/nppahantawest,https://twitter.com/nppahantawest/status/1322963884584689664,2020-11-04T16:03:23.469Z,#4morefornana
Wed Oct 28 19:31:47 +0000 2020,"@NAkufoAddo Even in opposition, they are still INCOMPETENT. 

#4MoreForNana https://t.co/na4Z3iLWtL",https://twitter.com/SBMichael4,https://twitter.com/SBMichael4/status/1321535152703590400,2020-11-04T16:03:23.469Z,#4morefornana
Fri Oct 30 19:00:12 +0000 2020,still #4MoreForNana,https://twitter.com/abonambugre_,https://twitter.com/abonambugre_/status/1322251976277708805,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 04:10:08 +0000 2020,De3 ade3 nu ay3 de3 @OfficialNDCGh should stop wasting money campaigning. #4MoreForNana #1Touch4Nana #4MoreForMoreJobs,https://twitter.com/Noble_axis,https://twitter.com/Noble_axis/status/1323477536173686784,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 13:41:30 +0000 2020,"Nice song @sarkodie and @KuamiEugene. Indeed, the battle is still the Lord's. #4MoreForNana",https://twitter.com/NAkufoAddo,https://twitter.com/NAkufoAddo/status/1323621325106196480,2020-11-04T16:03:23.469Z,#4morefornana
Mon Nov 02 18:58:00 +0000 2020,Now let’s get into the zongos and hit the ground running. @samini_dagaati “akye saa” #MaintainNanaAddo #4MoreForNana #4MoreToDoMoreForYou 🔴⚪️🔵🤝🇬🇭🔥👇🏾 https://t.co/mZh0B6tI9l,https://twitter.com/alcantara_san,https://twitter.com/alcantara_san/status/1323338587694387201,2020-11-04T16:03:23.469Z,#4morefornana
Wed Nov 04 10:05:41 +0000 2020,"When we water the roots of a tree, it reaches the leaves yet the water isn't visible to us.
Be patient and work hard. Nothing may be  visible immediately like the water, but ultimately the fruits of your labour will appear. @NAkufoAddo
@NPP_GH
#TheBattleIsTheLords
#4MoreForNana",https://twitter.com/Ernest_Kwabi3,https://twitter.com/Ernest_Kwabi3/status/1323929401877299200,2020-11-04T16:03:23.469Z,#4morefornana
Sat Oct 31 20:57:09 +0000 2020,"#4moreforNana
The battle is the Lord's and Victory is yours🙏🙏🤝🔥",https://twitter.com/StephenTettey15,https://twitter.com/StephenTettey15/status/1322643799051567105,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 15:55:27 +0000 2020,By now de3 im sure Nana dey play #HappyDay waaa #4MoreForNana @NAkufoAddo,https://twitter.com/Dreamchaser1017,https://twitter.com/Dreamchaser1017/status/1323655037755817984,2020-11-04T16:03:23.469Z,#4morefornana
Sat Oct 31 17:28:22 +0000 2020,Get ready! Get involved! #1VirtualRally #4MoreForNana https://t.co/mSrII2R9Vi,https://twitter.com/ibone32,https://twitter.com/ibone32/status/1322591255487021056,2020-11-04T16:03:23.469Z,#4morefornana
Mon Nov 02 15:39:30 +0000 2020,"Leadership of Service. 
#4MoreForNana",https://twitter.com/KpeglaJnr,https://twitter.com/KpeglaJnr/status/1323288633105932290,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 19:23:19 +0000 2020,"The job dey grounds. 

Like for @samini_dagaati - #Kpoyaka
Retweet for @sarkodie - #HappyDay
#4MoreForNana #4MoreToDoMoreForYou https://t.co/4kYCa0PJqg",https://twitter.com/PantherLordGh,https://twitter.com/PantherLordGh/status/1323707346770604034,2020-11-04T16:03:23.469Z,#4morefornana
Wed Nov 04 15:02:51 +0000 2020,"I'm voting for Prez @NAkufoAddo cos of the 300 ambulances his govt has provided. It is a achievement since independence.
Free shs bonus
planting 4 food and jobs bonus
#4MoreForNana 
#RejectJMAgain",https://twitter.com/silas_finest,https://twitter.com/silas_finest/status/1324004187466846208,2020-11-04T16:03:23.469Z,#4morefornana
Wed Nov 04 08:17:13 +0000 2020,"Tune in Adom TV live and listen to my MP @EgyapaMercer 
#4MoreForNana 
#4MoreForMoreJobs 
#4moreforEgyapaMercer https://t.co/5hUJZ9sfmn",https://twitter.com/jamin_weirdman,https://twitter.com/jamin_weirdman/status/1323902104709332992,2020-11-04T16:03:23.469Z,#4morefornana
Wed Oct 28 19:25:25 +0000 2020,@RYofiGrant The real party in Ghana 👌#4moreforNana,https://twitter.com/MandyAfia,https://twitter.com/MandyAfia/status/1321533547316977667,2020-11-04T16:03:23.469Z,#4morefornana
Mon Nov 02 10:32:35 +0000 2020,@GabbyDarko Voting #4MoreForNana https://t.co/tLEG3Fzvad,https://twitter.com/justiceWinebia,https://twitter.com/justiceWinebia/status/1323211394477674496,2020-11-04T16:03:23.469Z,#4morefornana
Mon Nov 02 08:03:38 +0000 2020,"Nana Addo's leadership and performance is incomparable!
#4MoreForNana",https://twitter.com/step625,https://twitter.com/step625/status/1323173910607761408,2020-11-04T16:03:23.469Z,#4morefornana
Thu Oct 29 18:40:31 +0000 2020,"Joseph osei djaba foundation donates items in New Juaben North to compliment President Nana Addo's vision of free shs for all Ghanaian children to harness our best talents and ensure comprehensive human development for mother Ghana🇬🇭...💪🏼🙏🏼🙏🏼🙏🏼
#4MoreForNana
#AppreciateAkufoAddo https://t.co/h0NGJ2PpGz",https://twitter.com/kwesi07,https://twitter.com/kwesi07/status/1321884635496853505,2020-11-04T16:03:23.469Z,#4morefornana
Fri Oct 30 20:40:26 +0000 2020,"Madam Fowaa in the middle, a strong and well known  NDC woman in Senchem, understand that when it comes to developing her community,   only @NPP_GH and @NAkufoAddo can be trusted and is now saying #4MoreForNana #MaintainNanaAddo  #1Touch4Nana https://t.co/hXyREczdFW",https://twitter.com/hennehalfred,https://twitter.com/hennehalfred/status/1322277201723740162,2020-11-04T16:03:23.469Z,#4morefornana
Thu Oct 29 14:23:18 +0000 2020,"It’s only ‘Right as rain 🌧 ‘ when it rains on Election Day.😂

#WeMove
#4MoreForNana",https://twitter.com/amAppiagyei,https://twitter.com/amAppiagyei/status/1321819904148934656,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 00:41:32 +0000 2020,"Samini drop song for Nana

Sark partially drop song for Nana..

Noble Nketia composing song For Mahama.. 
Vote wisely🤣🤣🤣🤣🤣
#4MoreForNana 
#4MoreForNana 
#4MoreForNana 
#Sarkodie 
#samini",https://twitter.com/sikay3d3ruff,https://twitter.com/sikay3d3ruff/status/1323425042718511109,2020-11-04T16:03:23.469Z,#4morefornana
Fri Oct 30 17:59:14 +0000 2020,A few job creation initiatives under the NPP Government. #4MoreForMoreJobs #4MoreForNana https://t.co/3LkFwLNOXj,https://twitter.com/NPP_GH,https://twitter.com/NPP_GH/status/1322236637015871495,2020-11-04T16:03:23.469Z,#4morefornana
Tue Oct 27 15:49:43 +0000 2020,"Indeed, #4MoreForNana",https://twitter.com/NPP_GH,https://twitter.com/NPP_GH/status/1321116877947576322,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 14:28:17 +0000 2020,"Nice song @sarkodie and @KuamiEugene. Indeed, the battle is still the Lord's. #4MoreForNana https://t.co/QCDm1eAFq8",https://twitter.com/ibone32,https://twitter.com/ibone32/status/1323633098911813633,2020-11-04T16:03:23.469Z,#4morefornana
Fri Oct 30 17:58:07 +0000 2020,@EsiEsaama Don’t be quoting my tweets with your stupidity. We don’t follow each other ffs.,https://twitter.com/mauricedboye,https://twitter.com/mauricedboye/status/1322236352889561088,2020-11-04T16:03:23.469Z,#4morefornana
Wed Nov 04 05:55:59 +0000 2020,"easure.
Do all things without murmurings and disputings:
That ye may be blameless and harmless, the sons of God, without rebuke, in the midst of a crooked and perverse nation, among whom ye shine as lights in the world;
#TheBattleIsTheLord #4MoreForNana @konkrumah @NAkufoAddo",https://twitter.com/DavidDjanIdun,https://twitter.com/DavidDjanIdun/status/1323866561225068545,2020-11-04T16:03:23.469Z,#4morefornana
Tue Oct 27 09:47:30 +0000 2020,"The @NPP_GH Government has partnered with private local
and foreign investors
to develop large scale
strategic anchor
industries to serve as
growth poles for the
economy.  #4MoreForNana
#4MoreForMoreJobs",https://twitter.com/AndrewsYirenky2,https://twitter.com/AndrewsYirenky2/status/1321025721108733954,2020-11-04T16:03:23.469Z,#4morefornana
Fri Oct 30 18:44:46 +0000 2020,"A few job creation initiatives under the NPP Government. #4MoreForMoreJobs 
#4MoreForNana https://t.co/l5CBbXMNuC",https://twitter.com/JayKobbi,https://twitter.com/JayKobbi/status/1322248094927491080,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 12:14:29 +0000 2020,Kpoyaka! (4 More 4 Nana) by Samini via @audiomack https://t.co/B6djpQNHxO https://t.co/8QRIgBZ7Pi,https://twitter.com/samini_dagaati,https://twitter.com/samini_dagaati/status/1323599426401771525,2020-11-04T16:03:23.469Z,#4morefornana
Mon Nov 02 12:39:42 +0000 2020,"Her Education depends on you!!! Your vote determines her future. As you go to vote on 7th December, please vote not only because of yourself and your family but then vote because you care and want to see people like her succeed. Vote to #MaintainNanaAddo .
#4MoreForNana",https://twitter.com/AsantewaaBintu,https://twitter.com/AsantewaaBintu/status/1323243385227038722,2020-11-04T16:03:23.469Z,#4morefornana
Mon Nov 02 11:17:40 +0000 2020,"Eii This is very serious
Who knows this constituency??
#MaintainNanaAddo 
#JohnMahama2020 
#4MoreForNana",https://twitter.com/CharismaYz,https://twitter.com/CharismaYz/status/1323222742762545154,2020-11-04T16:03:23.469Z,#4morefornana
Tue Oct 27 15:34:03 +0000 2020,He is the obvious choice. #4MoreForNana,https://twitter.com/ikbonney,https://twitter.com/ikbonney/status/1321112935536754688,2020-11-04T16:03:23.469Z,#4morefornana
Thu Oct 29 11:12:34 +0000 2020,"I JUST CAN’T GO AGAINST THIS♥️🤍💙
#4MoreForNana 
#appreciateakufoaddo https://t.co/EFHyYobRlP",https://twitter.com/Smart_Nana2020,https://twitter.com/Smart_Nana2020/status/1321771906513645568,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 20:52:37 +0000 2020,The lights come back. #4MoreForNana,https://twitter.com/KojoSadat,https://twitter.com/KojoSadat/status/1323729821474672650,2020-11-04T16:03:23.469Z,#4morefornana
Sat Oct 31 18:33:34 +0000 2020,@NAkufoAddo Nana Is Enough For Ghana #4MoreForNana,https://twitter.com/TonyBer72372156,https://twitter.com/TonyBer72372156/status/1322607663495188481,2020-11-04T16:03:23.469Z,#4morefornana
Sat Oct 31 15:57:35 +0000 2020,"Do make a date with 
Chairman Kwame Baffoe Abronye today at 7:00pm  sharp!
#1TouchForNana 
#4MoreForNana 
MaintainNanaAddo https://t.co/h65sdMM0AC",https://twitter.com/EmmanuelDrafor,https://twitter.com/EmmanuelDrafor/status/1322568408282603520,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 14:42:51 +0000 2020,The #HappyDay Song sef eno dey bee! Nkwasia Ndwom wei,https://twitter.com/kwadwosheldon,https://twitter.com/kwadwosheldon/status/1323636763890507778,2020-11-04T16:03:23.469Z,#4morefornana
Mon Nov 02 07:16:25 +0000 2020,"At this time in 2016, John Mahama’s approval rating, according to the CDD survey, was 41%. Akufo-Addo’s approval rating now by CDD survey this time is 70%. It means, 70% of voters, including NDC supporters, approve of the work Akufo-Addo is doing as president. Think about that. https://t.co/cGWUlRxBAQ",https://twitter.com/GabbyDarko,https://twitter.com/GabbyDarko/status/1323162027096002560,2020-11-04T16:03:23.469Z,#4morefornana
Mon Nov 02 21:56:54 +0000 2020,"President Akufo-Addo receives report from special prosecutor regarding Agyapa royalties. 
#4MoreForNana #MaintainNanaAddo
#1TouchForNana https://t.co/l6k7YQuh0s",https://twitter.com/Fatirahman5,https://twitter.com/Fatirahman5/status/1323383609194094595,2020-11-04T16:03:23.469Z,#4morefornana
Wed Nov 04 15:36:40 +0000 2020,"I can fully sing and rap @sarkodie ft @KuamiEugene happy day song produced by @MOGBeatz.
Dat song be fire!!!
#4MoreForNana @NAkufoAddo",https://twitter.com/Maputu_,https://twitter.com/Maputu_/status/1324012696942071808,2020-11-04T16:03:23.469Z,#4morefornana
Tue Oct 27 06:11:42 +0000 2020,Commissioner General 🙋#4MoreForNana https://t.co/oViif1LzVe,https://twitter.com/malikfatao1,https://twitter.com/malikfatao1/status/1320971415315750913,2020-11-04T16:03:23.469Z,#4morefornana
Thu Oct 29 14:51:41 +0000 2020,"@NAkufoAddo one love
#4MoreForNana https://t.co/DohxukewV3",https://twitter.com/RovaSanti,https://twitter.com/RovaSanti/status/1321827048160198656,2020-11-04T16:03:23.469Z,#4morefornana
Tue Oct 27 07:48:30 +0000 2020,"In the health sector… there have been recruitment of 54,000 Nurses, 18,000 Other Health Workers as well as over 1,174 Environmental Health Officers/Assistants under the @NPP_GH government as at July, 2020. 
#4MoreForNana
#4MoreForMoreJobs",https://twitter.com/AsigriFrancis,https://twitter.com/AsigriFrancis/status/1320995774726082561,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 12:00:04 +0000 2020,"It is an interesting Ghana.!! If you are a diehard sarknative and also a member of the left wing [ndc], I'm not sure @sarkodie disappointed you. He is the highest..and he choose wisely. #4MoreForNana #Ghana #onepeopleonenation",https://twitter.com/lamKDB,https://twitter.com/lamKDB/status/1323595799494905857,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 19:19:28 +0000 2020,"Nothing can stop this victory 

#4MoreForNana",https://twitter.com/aikinsfresh,https://twitter.com/aikinsfresh/status/1323706378767224832,2020-11-04T16:03:23.469Z,#4morefornana
Tue Oct 27 15:24:59 +0000 2020,"Vote for @NAkufoAddo because more Ghanaians are satisfied with his performance.

https://t.co/QJNmLdCiPR",https://twitter.com/kaessuman,https://twitter.com/kaessuman/status/1321110655253073920,2020-11-04T16:03:23.469Z,#4morefornana
Fri Oct 30 14:46:31 +0000 2020,We hit the road in 2021. Job creation. #4MoreForNana https://t.co/ZQ0MMFG0y7,https://twitter.com/RexOmarrr,https://twitter.com/RexOmarrr/status/1322188135376265218,2020-11-04T16:03:23.469Z,#4morefornana
Mon Nov 02 15:23:35 +0000 2020,"Compare and Contrast.
#4MoreForNana https://t.co/xuiTngDyux",https://twitter.com/EOboadu1,https://twitter.com/EOboadu1/status/1323284628329897984,2020-11-04T16:03:23.469Z,#4morefornana
Sun Nov 01 13:20:58 +0000 2020,So Mahama is so bold to talk about youth unemployment? Did he remember graduate unemployed association of Ghana? Mahama must give us a break #4MoreForNana,https://twitter.com/DeDon99906715,https://twitter.com/DeDon99906715/status/1322891384718839808,2020-11-04T16:03:23.469Z,#4morefornana
Fri Oct 30 07:22:38 +0000 2020,"Under the @NPP_GH government, The Ghana Meteorological Agency (GMA) trained and deployed 137 NABCo personnel to complement its workforce and, in some cases, replaced retired staff.
#4MoreForNana
#4MoreForMoreJobs",https://twitter.com/Mcvoo2,https://twitter.com/Mcvoo2/status/1322076428448505856,2020-11-04T16:03:23.469Z,#4morefornana
Wed Oct 28 13:43:00 +0000 2020,"We have funded 4,350 startups, provided training to 19,000 startups and created 92,000 JOBS! #4MoreForMoreJobs #4MoreForNana https://t.co/J2XktZD8Rb",https://twitter.com/naa_tsui,https://twitter.com/naa_tsui/status/1321447378419933184,2020-11-04T16:03:23.469Z,#4morefornana
Sat Oct 31 14:01:42 +0000 2020,Food for thought 💭 #4MoreForNana https://t.co/uRTYXiz41I,https://twitter.com/elliotforson,https://twitter.com/elliotforson/status/1322539245165256705,2020-11-04T16:03:23.469Z,#4morefornana
Fri Oct 30 07:00:12 +0000 2020,"With Ghana Amalgamated Trust (GAT), over 5,400 direct &amp; 12,000 indirect jobs, &amp; ensured that, the country retained nine indigenous banks instead of only four, after the increase in the minimum capital requirement for the banking industry.
#4MoreForNana
#4MoreForMoreJobs https://t.co/MoZKV8kKNz",https://twitter.com/QwesiSoftware,https://twitter.com/QwesiSoftware/status/1322070786040074240,2020-11-04T16:03:23.469Z,#4morefornana
Sun Nov 01 10:46:32 +0000 2020,“God has taken his hands off Nana Addo and the NPP.” Continue Reading &gt;&gt; https://t.co/P0qrVtTgE3,https://twitter.com/TheGhanaWeb,https://twitter.com/TheGhanaWeb/status/1322852519836635142,2020-11-04T16:03:23.469Z,#4morefornana
Thu Oct 29 07:27:42 +0000 2020,#4MoreForNana https://t.co/vbp6ewvptk,https://twitter.com/NAkufoAddo,https://twitter.com/NAkufoAddo/status/1321715315068280832,2020-11-04T16:03:23.469Z,#4morefornana
Sat Oct 31 18:14:53 +0000 2020,"NATIONAL LOTTO PREDICTION  (31/10/2020)
(45BK)-(66BK)-40-73-9-19-43-1

Stake Ghs5.00 to win Ghs1000.00

For more bankers contact
+233541115080
 #4MoreForNana #JWIconsAt200",https://twitter.com/App_Promotaer,https://twitter.com/App_Promotaer/status/1322602962452172801,2020-11-04T16:03:23.469Z,#4morefornana
Mon Nov 02 08:31:31 +0000 2020,"These are challenging times for the world. My Voice, My Vote will support Leadership that has empathy and serves to create a hopeful future for the next generation #kpoyaka https://t.co/hCHZsaN8aH",https://twitter.com/samini_dagaati,https://twitter.com/samini_dagaati/status/1323180929301553154,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 12:59:05 +0000 2020,"But lets be honest what did the NPP do to solve Dumsor ????

DOMSOR no dierr @JDMahama solved it before losing the seat to @NAkufoAddo .....

but still #4MoreForNana",https://twitter.com/Odasanii_,https://twitter.com/Odasanii_/status/1323610651621756929,2020-11-04T16:03:23.469Z,#4morefornana
Sun Nov 01 12:54:38 +0000 2020,I think God must kill this Man now because he is disgrace to God's work #4MoreForNana,https://twitter.com/DeDon99906715,https://twitter.com/DeDon99906715/status/1322884756267302912,2020-11-04T16:03:23.469Z,#4morefornana
Wed Oct 28 17:42:30 +0000 2020,"Political analyst, Michael Ebo Amoah has opined that the @NPP_GH has a superior record policy and project implementation more than the  @ndccommbureau.

Ɛda hɔ plain! 
#4MoreForNana

https://t.co/Sr0a3gaabN",https://twitter.com/Obiba_,https://twitter.com/Obiba_/status/1321507649444319233,2020-11-04T16:03:23.469Z,#4morefornana
Tue Oct 27 08:58:16 +0000 2020,"DID YOU KNOW 20 innovative young entrepreneurs have been supported with funding ranging between GH¢25,000 – GH¢60,000 during Seasons 1/2 of President, @NAkufoAddo’s Presidential Pitch - 600 direct and indirect jobs have been created so far
#4MoreForNana
#4MoreForMoreJobs",https://twitter.com/AndrewsYirenky2,https://twitter.com/AndrewsYirenky2/status/1321013331357032448,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 10:23:47 +0000 2020,Nana Akuffo Addo has really worked paaa but Ghanaians won't say cos every Ghanaian want every president to come and share money at home then they will see the president is good 🤣🤣🤣😁😁😆😁😂😂🤣🇬🇭🇬🇭✊✊ #4MoreForNana #NanaAkuffoAddo @NAkufoAddo go high,https://twitter.com/AwuramaBroni,https://twitter.com/AwuramaBroni/status/1323571570707750913,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 15:41:21 +0000 2020,"Love you...👑
Love the song..🙌🏾
Love the groove...🎼
Love the voice...😊
Love the story line...💥
Love the beat....🤩
Love your BOLDNESS!!!!❤️🇬🇭

Akye saaaa🙌🏾

#4MoreForNana",https://twitter.com/paapayesu2,https://twitter.com/paapayesu2/status/1323651488095285248,2020-11-04T16:03:23.469Z,#4morefornana
Wed Oct 28 16:46:17 +0000 2020,"Rain or shine #NPP4Life. The love is real, the feel is real, the competence is real, the compassion is real, the honesty is real, the dedication is real, the movement is real, the Party is real and so is the transformation and development #4More4Nana #4MoreToDoMoreForYou https://t.co/m07Jzl1gW9",https://twitter.com/RYofiGrant,https://twitter.com/RYofiGrant/status/1321493500387610624,2020-11-04T16:03:23.469Z,#4morefornana
Fri Oct 30 06:33:36 +0000 2020,"- YEA under the @NPP_GH has provided 184,593 jobs to Ghanaian youth over the past four years. 

#4MoreForNana 
#4MoreForMoreJobs https://t.co/UCccy5xyry",https://twitter.com/BarristerKay2,https://twitter.com/BarristerKay2/status/1322064089393385478,2020-11-04T16:03:23.469Z,#4morefornana
Thu Oct 29 14:37:02 +0000 2020,#4MoreForNana still on our campaign https://t.co/tsiaTXc3AR,https://twitter.com/Brachase5,https://twitter.com/Brachase5/status/1321823362713292807,2020-11-04T16:03:23.469Z,#4morefornana
Mon Nov 02 19:43:09 +0000 2020,Sarkodie really did well with that Nana Ad! Huge Endorsement #NanaToaso #4MoreForNana,https://twitter.com/OmanBaPa__,https://twitter.com/OmanBaPa__/status/1323349951049588738,2020-11-04T16:03:23.469Z,#4morefornana
Wed Oct 28 10:43:29 +0000 2020,"A Good First Term 🔴⚪️🔵 A Promise Kept
 #4MoreForNana 
 #MaintainNanaAddo #Vote @NAkufoAddo https://t.co/Hg1FLjwgHJ",https://twitter.com/NanaQuaison_,https://twitter.com/NanaQuaison_/status/1321402198228697090,2020-11-04T16:03:23.469Z,#4morefornana
Sat Oct 31 19:43:05 +0000 2020,@kin_dii4 @SammyGyamfi2017 So sad,https://twitter.com/CoachOpeele,https://twitter.com/CoachOpeele/status/1322625156867674113,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 14:40:18 +0000 2020,Number 1 on the ballot. Let’s maintain the first position on 7th December 2020 to do more for Ghanaians. Vote for Akufo-Addo and the NPP. #4MoreForNana https://t.co/kO29y6E2fC https://t.co/8C1iQSecBX,https://twitter.com/NanaAkuffoAfdo_,https://twitter.com/NanaAkuffoAfdo_/status/1323636121910337538,2020-11-04T16:03:23.469Z,#4morefornana
Tue Oct 27 09:42:06 +0000 2020,"Through MASLOC, loans are given to entrepreneurs and small businesses, mostly women, who are the back bone of our economy, to run their businesses and create jobs. #4MoreForMoreJobs #4MoreForNana",https://twitter.com/LivingstonQuame,https://twitter.com/LivingstonQuame/status/1321024363752267777,2020-11-04T16:03:23.469Z,#4morefornana
Thu Oct 29 21:23:23 +0000 2020,Join the winning team. #4MoreForNana https://t.co/vV9WImwCGw,https://twitter.com/wadie_omari,https://twitter.com/wadie_omari/status/1321925624148185088,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 19:02:04 +0000 2020,"#RT @KingSaiGH: RT @NPP4All: Happy Day @Sarkodie ft @KuamiEugene 
#4MoreForNana 
#NanaToaso 
Cc @PantherLordGh https://t.co/SnWhmsWh1g",https://twitter.com/ElectricMusicG,https://twitter.com/ElectricMusicG/status/1323701998844338177,2020-11-04T16:03:23.469Z,#4morefornana
Sat Oct 31 15:39:02 +0000 2020,"Ewe: Mawuli outlines his four reasons why you should vote for President,@NAkufoAddo &amp; the NPP. 

#4MoreForNana https://t.co/zSGTM4NVc2",https://twitter.com/RetweetNpp_gh,https://twitter.com/RetweetNpp_gh/status/1322563738986307587,2020-11-04T16:03:23.469Z,#4morefornana
Thu Oct 29 08:02:17 +0000 2020,"VEEP @MBawumia tours Central Region
#4MoreForNana #4MoreToDoMoreForYou https://t.co/QinMBFMsUE",https://twitter.com/darlyntonnn,https://twitter.com/darlyntonnn/status/1321724018332938241,2020-11-04T16:03:23.469Z,#4morefornana
Tue Oct 27 14:21:27 +0000 2020,"Up close with Mr Yves Hanson Nii Noi Nortey, the @NPP MP Aspirant for Tema Central

#NiiNoi4TemaCentral
#4MoreForNana 
#LeadershipYouCanBelieveIn https://t.co/BVXWltDy0l",https://twitter.com/NppTema,https://twitter.com/NppTema/status/1321094665278525448,2020-11-04T16:03:23.469Z,#4morefornana
Mon Nov 02 10:06:24 +0000 2020,@FancyLovelace @NAkufoAddo It's 4 more for Nana,https://twitter.com/salomonramani,https://twitter.com/salomonramani/status/1323204804907249669,2020-11-04T16:03:23.469Z,#4morefornana
Mon Oct 26 16:27:34 +0000 2020,"President Akufo-Addo commissions 204 housing units, constructed in 9 months. 
Number 1 for responsive governance. 
#MaintainNanaAddo 
#1TouchForNana 
#4MoreForNana https://t.co/HX5Q2RNHh8",https://twitter.com/Boakyewaa_N,https://twitter.com/Boakyewaa_N/status/1320764015140835329,2020-11-04T16:03:23.469Z,#4morefornana
Sat Oct 31 17:09:57 +0000 2020,"Fellow Ghanaians, vote for me and the @NPP_GH on 7th December, to do more for you. #4MoreForNana https://t.co/4zNgj0lSeC",https://twitter.com/NAkufoAddo,https://twitter.com/NAkufoAddo/status/1322586620755935232,2020-11-04T16:03:23.469Z,#4morefornana
Tue Nov 03 00:43:25 +0000 2020,Sarkodie - Happy Day ft. Kuami Eugene (Official Video) https://t.co/dj9ArWOlHI via @YouTube #HappyDay ft @KuamiEugene prod by @MOGBeatz mixed mastered by @possigee Dir by @PrinceDovlo 🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭,https://twitter.com/sarkodie,https://twitter.com/sarkodie/status/1323425513084473346,2020-11-04T16:03:23.469Z,#4morefornana
Tue Oct 27 08:20:49 +0000 2020,"Under the @NPP_GH, 12,750 NABCo personnel, working together with 260 MMDAs, have been assigned to the nationwide property addressing project to formalize a National Digital Property Address System (NDAPS).
#4MoreForNana
#4MoreForMoreJobs",https://twitter.com/MrBonney_,https://twitter.com/MrBonney_/status/1321003908215558146,2020-11-04T16:03:23.469Z,#4morefornana
Wed Oct 28 12:49:00 +0000 2020,Why we say #4MoreForNana #1Touch4Nana #MaintainNanaAddo https://t.co/WnGfCSBseq,https://twitter.com/juicy_kvfi,https://twitter.com/juicy_kvfi/status/1321433788803649536,2020-11-04T16:03:23.469Z,#4morefornana
Tue Oct 27 09:26:53 +0000 2020,"NEIP’s programmes, including funding for young
entrepreneurs, are being implemented. Since
inception, 19,000 start-ups have been trained and
4,350 of them funded to create 92,000 direct and
indirect jobs under the @NPP_GH #4MoreForNana
#4MoreForMoreJobs",https://twitter.com/AndrewsYirenky2,https://twitter.com/AndrewsYirenky2/status/1321020536651206656,2020-11-04T16:03:23.470Z,#4morefornana
Tue Oct 27 15:00:33 +0000 2020,Vote for Nana Akufo-Addo and the NPP for more jobs. #4MoreForMoreJobs #4MoreForNana https://t.co/tB2jfQLe7o,https://twitter.com/NAkufoAddo,https://twitter.com/NAkufoAddo/status/1321104503962173446,2020-11-04T16:03:23.470Z,#4morefornana
Fri Oct 30 07:35:41 +0000 2020,"@Citi973 Ghana is nt only d Ghana u see in ur immediate environment or ur sphere of contact. Ghana is d people in the cottages, d villages, d smaller towns, slums, d marginalised, d vulnerable who possibly have no hope for tomorrow. Come Dec 7, Let ur vote count 4 Ghana. #4MoreForNana https://t.co/pxhcHWgyWA",https://twitter.com/SBMichael4,https://twitter.com/SBMichael4/status/1322079715440664583,2020-11-04T16:03:23.470Z,#4morefornana
